396
165|19|20|-4496.00000000|-5328.00000000|The Patriot's Necropolis
166|19|20|30000.00000000|-4480.00000000|The Dark Forest
167|19|20|30000.00000000|-4480.00000000|Neutral Zone
168|19|18|30000.00000000|-4220.00000000|The Dark Forest
169|21|21|30000.00000000|-4700.00000000|Partisan's Hideaway
170|21|22|30000.00000000|-4700.00000000|Guillotine Fortress
171|21|23|30000.00000000|-4300.00000000|Giran Territory
172|22|24|30000.00000000|-4760.00000000|Field of Whispers
173|23|20|30000.00000000|-5350.00000000|Hunters Village
174|23|22|30000.00000000|-4150.00000000|Gorgon Flower Garden
175|23|23|30000.00000000|-4760.00000000|Alligator Island
176|24|20|30000.00000000|-3980.00000000|Forest of Mirrors
177|25|17|-4224.00000000|-5644.00000000|The Disciple's Necropolis
178|25|21|30000.00000000|-30000.00000000|Antharas' Nest
179|19|23|30000.00000000|-4400.00000000|Wasteland
180|20|14|30000.00000000|29999.00000000|_Lyonn Territory
181|20|20|30000.00000000|-3100.00000000|Elven Forest
182|18|23|30000.00000000|-3700.00000000|Gludio Territory
183|24|12|30000.00000000|3430.00000000|Schuttgart Territory
184|25|12|30000.00000000|4250.00000000|Schuttgart Territory
185|25|19|30000.00000000|-5170.00000000|Giant's Cave
186|19|19|30000.00000000|-30000.00000000|Undine Waterfall
187|22|18|30000.00000000|-30000.00000000|Gods' Falls
188|25|17|30000.00000000|-4220.00000000|Fields of Massacre
189|19|13|30000.00000000|-30000.00000000|Immortal Platea Northern Region
190|19|14|30000.00000000|-30000.00000000|Immortal Platea Northern Region
191|19|15|30000.00000000|-30000.00000000|Immortal Platea Northern Region
192|20|13|30000.00000000|-30000.00000000|Immortal Platea Northern Region
193|20|14|30000.00000000|-30000.00000000|Immortal Platea Northern Region
194|19|15|30000.00000000|-30000.00000000|Immortal Platea Southern Region
195|20|14|30000.00000000|-30000.00000000|Immortal Platea Southern Region
196|20|15|30000.00000000|-30000.00000000|Immortal Platea Southern Region
197|18|14|30000.00000000|-30000.00000000|Valley of Heroes
198|19|14|30000.00000000|-30000.00000000|Valley of Heroes
199|23|12|30000.00000000|-30000.00000000|Frozen Valley
200|23|11|30000.00000000|-30000.00000000|Western Mining Zone
201|23|12|30000.00000000|-30000.00000000|Western Mining Zone
202|24|11|30000.00000000|-30000.00000000|Western Mining Zone
203|24|12|30000.00000000|-30000.00000000|Western Mining Zone
204|24|11|30000.00000000|-30000.00000000|Eastern Mining Zone
205|24|12|30000.00000000|-30000.00000000|Eastern Mining Zone
206|25|11|30000.00000000|-30000.00000000|Eastern Mining Zone
207|25|12|30000.00000000|-30000.00000000|Eastern Mining Zone
208|23|24|30000.00000000|-30000.00000000|Alligator Beach
209|24|18|30000.00000000|-30000.00000000|Plains of Glory
210|24|17|30000.00000000|-30000.00000000|Fields of Massacre
211|25|17|30000.00000000|-30000.00000000|Fields of Massacre
212|24|18|30000.00000000|-30000.00000000|War-Torn Plains
213|25|18|30000.00000000|-30000.00000000|War-Torn Plains
214|23|21|30000.00000000|-30000.00000000|Gorgon Flower Garden
215|23|22|30000.00000000|-30000.00000000|Gorgon Flower Garden
216|22|21|30000.00000000|-30000.00000000|Breka's Stronghold
217|22|22|30000.00000000|-30000.00000000|Breka's Stronghold
218|17|20|30000.00000000|-30000.00000000|Spider Nest
219|18|20|30000.00000000|-30000.00000000|Spider Nest
220|18|19|30000.00000000|-30000.00000000|Black Rock Hill
221|18|20|30000.00000000|-30000.00000000|Black Rock Hill
222|19|19|30000.00000000|-30000.00000000|Black Rock Hill
223|19|20|30000.00000000|-30000.00000000|Black Rock Hill
224|19|18|30000.00000000|-30000.00000000|Shilen's Garden
225|20|18|30000.00000000|-30000.00000000|Shilen's Garden
226|21|18|30000.00000000|-30000.00000000|Shilen's Garden
227|18|20|30000.00000000|-30000.00000000|Forest of Sacrifice
228|19|20|30000.00000000|-30000.00000000|Forest of Sacrifice
229|19|21|30000.00000000|-30000.00000000|Evil Hunting Grounds
230|20|21|30000.00000000|-30000.00000000|Evil Hunting Grounds
231|22|19|30000.00000000|-30000.00000000|Timak Outpost
232|22|20|30000.00000000|-30000.00000000|Timak Outpost
233|22|17|30000.00000000|-30000.00000000|Outlaw Forest
234|22|18|30000.00000000|-30000.00000000|Outlaw Forest
235|23|17|30000.00000000|-30000.00000000|Outlaw Forest
236|23|18|30000.00000000|-30000.00000000|Outlaw Forest
237|23|20|30000.00000000|-30000.00000000|Hunters Valley
238|22|18|30000.00000000|-30000.00000000|Forest of Evil
239|22|18|30000.00000000|-30000.00000000|Ivory Tower Crater
240|22|18|-4633.00000000|-30000.00000000|Ivory Tower Crater
241|20|23|30000.00000000|-30000.00000000|Plains of Dion
242|20|22|30000.00000000|-30000.00000000|Floran Agricultural Area
243|20|23|30000.00000000|-30000.00000000|Floran Agricultural Area
244|20|22|30000.00000000|-30000.00000000|Dion Hills
245|21|22|30000.00000000|-30000.00000000|Dion Hills
246|19|22|30000.00000000|-30000.00000000|Windawood Manor
247|19|23|30000.00000000|-30000.00000000|Windawood Manor
248|19|24|30000.00000000|-30000.00000000|Ol Mahum Checkpoint
249|17|20|30000.00000000|-30000.00000000|Fellmere Harvesting Grounds
250|17|21|30000.00000000|-30000.00000000|Fellmere Harvesting Grounds
251|18|21|30000.00000000|-30000.00000000|Fellmere Harvesting Grounds
252|18|21|30000.00000000|-30000.00000000|Ruined Bend
253|18|22|30000.00000000|-30000.00000000|Ruined Bend
254|19|22|30000.00000000|-30000.00000000|Ruined Bend
255|17|22|30000.00000000|-30000.00000000|Windmill Hill
256|17|23|30000.00000000|-30000.00000000|Windmill Hill
257|18|22|30000.00000000|-30000.00000000|Windmill Hill
258|18|23|30000.00000000|-30000.00000000|Windmill Hill
267|20|23|30000.00000000|-30000.00000000|Dion Arena
268|0|0|30000.00000000|-30000.00000000|Goddard Territory
269|24|16|30000.00000000|-30000.00000000|Town of Goddard
270|24|16|30000.00000000|-30000.00000000|Goddard Castle
271|24|16|30000.00000000|-30000.00000000|Garden of Beasts
272|24|14|30000.00000000|-30000.00000000|Hot Springs
273|25|14|-1910.00000000|-4268.00000000|Forge of the Gods, Upper Level
274|25|14|-4270.00000000|-300000.00000000|Forge of the Gods, Lower Level
275|25|14|30000.00000000|-1900.00000000|Hall of Flames
276|26|14|30000.00000000|-30000.00000000|Valakas' Lair
277|24|15|30000.00000000|-30000.00000000|Ketra Orc Outpost
279|25|15|30000.00000000|-30000.00000000|Shrine of Loyalty
280|25|15|30000.00000000|-30000.00000000|Pilgrim's Temple
281|25|15|30000.00000000|-30000.00000000|Sepulcher of Conquerors
282|25|15|30000.00000000|-30000.00000000|Sepulcher of Rulers
283|25|15|-5600.00000000|-30000.00000000|Sepulcher of Great Sages
284|25|15|-5600.00000000|-30000.00000000|Sepulcher of Judges
285|25|15|-5600.00000000|-30000.00000000|Sepulcher of Judges
287|25|16|30000.00000000|-30000.00000000|Wall of Argos
288|25|16|30000.00000000|-30000.00000000|Shrine of Loyalty
289|23|16|30000.00000000|-30000.00000000|Varka Silenos Barracks
290|0|0|30000.00000000|-30000.00000000|Rune Territory
291|21|16|30000.00000000|-30000.00000000|Town of Rune
292|21|16|30000.00000000|-30000.00000000|Rune Harbor
293|21|15|30000.00000000|-30000.00000000|Windtail Waterfall
294|21|15|30000.00000000|-30000.00000000|Beast Farm
295|22|15|30000.00000000|-30000.00000000|Valley of Saints
296|21|15|30000.00000000|-30000.00000000|Valley of Saints
297|23|15|30000.00000000|-30000.00000000|Valley of Saints
298|21|16|30000.00000000|-30000.00000000|Forest of the Dead
299|22|16|30000.00000000|-3490.00000000|Swamp of Screams
300|22|15|30000.00000000|-3490.00000000|Swamp of Screams
301|23|16|30000.00000000|-3490.00000000|Swamp of Screams
302|23|16|30000.00000000|-30000.00000000|Devil's Pass
303|16|12|30000.00000000|-30000.00000000|Dimensional Rift
304|25|14|30000.00000000|-30000.00000000|Forge of the Gods, Upper Level
305|25|20|30000.00000000|-30000.00000000|Forest of Mirrors
306|19|23|-3700.00000000|-30000.00000000|Ant Incubator
307|19|23|30000.00000000|-4400.00000000|Wasteland
308|21|21|30000.00000000|-30000.00000000|Death Pass
309|23|21|30000.00000000|-30000.00000000|Death Pass
310|21|16|30000.00000000|-30000.00000000|Cursed Village
311|0|0|30000.00000000|-30000.00000000|Olympiad Stadium
312|23|16|30000.00000000|-30000.00000000|Varka Silenos Village
313|24|15|30000.00000000|-30000.00000000|Ketra Orc Village
314|23|21|30000.00000000|-30000.00000000|Hardin's Academy
315|20|16|30000.00000000|-1300.00000000|Rune Castle
316|19|16|-5600.00000000|-30000.00000000|The Pagan Temple
317|22|16|-3500.00000000|-30000.00000000|Stakato Nest
318|22|16|30000.00000000|-30000.00000000|Stakato Nest
321|25|15|-4500.00000000|-5500.00000000|Last Imperial Tomb
322|24|14|30000.00000000|-30000.00000000|Rainbow Springs Chateau
323|21|15|30000.00000000|-30000.00000000|Wild Beast Reserve
324|21|17|30000.00000000|-30000.00000000|Fortress of the Dead
325|22|13|30000.00000000|-30000.00000000|Schuttgart Castle
326|22|13|30000.00000000|-30000.00000000|Town of Schuttgart
327|21|14|30000.00000000|-30000.00000000|Valley of the Lords
328|23|12|30000.00000000|-30000.00000000|Mining Zone Passage
329|23|13|30000.00000000|-30000.00000000|Plunderous Plains
330|23|14|30000.00000000|-30000.00000000|Frozen Labyrinth
331|23|14|30000.00000000|-30000.00000000|Freya's Garden
332|22|14|30000.00000000|-30000.00000000|Pavel Ruins
333|22|14|30000.00000000|-30000.00000000|Caron's Dungeon
334|22|14|30000.00000000|-30000.00000000|Den of Evil
335|21|14|30000.00000000|-30000.00000000|Crypts of Disgrace
336|22|14|30000.00000000|-30000.00000000|Archaic Laboratory
337|23|14|30000.00000000|-30000.00000000|Frost Lake
338|23|13|30000.00000000|-30000.00000000|Sky Wagon Relic
339|25|15|-4500.00000000|-5500.00000000|Last Imperial Tomb
340|25|15|-5600.00000000|-30000.00000000|Sepulcher of Great Sages
341|25|15|-4500.00000000|-5500.00000000|Last Imperial Tomb
342|21|14|30000.00000000|-30000.00000000|Grave Robber Hideout
343|23|13|30000.00000000|-30000.00000000|Railroad Station
345|23|12|30000.00000000|-30000.00000000|Plunderous Plains
346|20|14|29998.00000000|-3900.00000000|Schuttgart Territory
347|23|14|30000.00000000|-30000.00000000|Ice Merchant Cabin
348|23|13|30000.00000000|-30000.00000000|Brigand Stronghold
349|21|21|30000.00000000|-30000.00000000|Fortress of Resistance
350|23|17|30000.00000000|-30000.00000000|Western Border Outpost
351|0|0|30000.00000000|-30000.00000000|Immortal Plateau
352|0|0|30000.00000000|-30000.00000000|Spine Mountains
353|24|17|30000.00000000|-30000.00000000|Eastern Border Outpost
354|22|20|30000.00000000|-30000.00000000|Sel Mahum Training Grounds
355|20|17|30000.00000000|-30000.00000000|Primeval Plains
356|20|17|30000.00000000|-30000.00000000|Lost Nest
357|20|17|30000.00000000|-30000.00000000|Primeval Isle
358|18|10|-5000.00000000|-30000.00000000|Catacomb of the Heretic
359|19|10|-5000.00000000|-30000.00000000|Catacomb of the Apostate
360|20|10|-5000.00000000|-30000.00000000|Catacomb of the Forbidden Path
361|20|17|30000.00000000|-30000.00000000|Primeval Isle Wharf
362|20|17|30000.00000000|-30000.00000000|Sailren's Den
364|20|25|30000.00000000|-30000.00000000|Hellbound
365|20|25|30000.00000000|-30000.00000000|Steel Citadel
366|20|26|-5870.00000000|-10600.00000000|Steel Citadel
367|19|25|30000.00000000|-30000.00000000|Enchanted Megaliths
368|19|25|30000.00000000|-30000.00000000|Hidden Oasis
369|19|25|30000.00000000|-30000.00000000|Ancient Temple Remnants
370|19|25|30000.00000000|-30000.00000000|Sand Swept Dunes
371|19|25|30000.00000000|-30000.00000000|Caravan Encampment
372|19|25|30000.00000000|-30000.00000000|Hellbound Quarry
373|20|25|30000.00000000|-30000.00000000|Wounded Land
374|20|25|30000.00000000|-30000.00000000|Steel Citadel Outpost
375|20|25|30000.00000000|-30000.00000000|Anomic Foundry
376|20|25|30000.00000000|9500.00000000|Tower of Infinitum
377|20|25|30000.00000000|9500.00000000|Tully's Workshop
378|20|25|30000.00000000|9500.00000000|Tower of Naia
379|20|25|9500.00000000|-30000.00000000|Steel Citadel
380|20|25|9500.00000000|-30000.00000000|Steel Citadel
381|20|25|9500.00000000|-30000.00000000|Steel Citadel
383|23|22|30000.00000000|-30000.00000000|Isle of Prayer
384|24|22|-11000.00000000|-13000.00000000|Crystal Caverns
385|24|22|30000.00000000|-11000.00000000|Isle of Prayer
386|24|22|30000.00000000|-5000.00000000|Chromatic Highlands
387|24|23|-5750.00000000|-6210.00000000|Dark Cloud Mansion
388|24|23|30000.00000000|-5750.00000000|Isle of Prayer
389|24|23|30000.00000000|-5000.00000000|Coral Reef
390|24|23|30000.00000000|-1015.00000000|Parnassus
391|24|23|-1015.00000000|-30000.00000000|Isle of Prayer
392|24|22|-5000.00000000|-16000.00000000|Coral Garden
393|24|22|30000.00000000|-5000.00000000|Dark Cloud Mansion
394|24|22|-9000.00000000|-16000.00000000|Emerald Square
395|24|22|30000.00000000|-9000.00000000|Isle of Prayer
396|24|22|-7400.00000000|-16000.00000000|Steam Corridor
397|24|22|30000.00000000|-7400.00000000|Chromatic Highlands
398|24|22|-11000.00000000|-16000.00000000|Coral Garden
399|24|22|30000.00000000|-10000.00000000|Isle of Prayer
400|24|22|-14500.00000000|-16000.00000000|Coral Garden Hall
401|24|22|-9000.00000000|-13000.00000000|Emerald Square
402|24|22|30000.00000000|-8500.00000000|Isle of Prayer
406|17|20|30000.00000000|-30000.00000000|Isle of Souls: Dystopia
407|16|19|30000.00000000|-30000.00000000|Isle of Souls
408|17|19|30000.00000000|-30000.00000000|Isle of Souls
409|16|19|30000.00000000|-30000.00000000|Kamael Village
410|17|19|-3650.00000000|-5400.00000000|Nornil's Cave
411|17|19|30000.00000000|-3650.00000000|Mimir's Forest
412|16|20|-6730.00000000|-15700.00000000|Nornil's Garden
413|16|20|30000.00000000|-6730.00000000|Hills of Gold
414|16|19|3300.00000000|-430.00000000|Cave of Souls
415|16|19|30000.00000000|3300.00000000|Isle of Souls
416|16|19|-430.00000000|-30000.00000000|Isle of Souls
417|16|19|30000.00000000|-30000.00000000|Mimir's Forest
418|17|19|30000.00000000|-30000.00000000|Mimir's Forest
419|16|19|30000.00000000|-30000.00000000|Hills of Gold
420|16|20|30000.00000000|-30000.00000000|Hills of Gold
421|17|19|30000.00000000|-30000.00000000|Hills of Gold
422|18|22|30000.00000000|-30000.00000000|Camp Fortress
423|19|24|30000.00000000|-30000.00000000|Gludio Southern Fortress
424|20|23|30000.00000000|-30000.00000000|Hive Fortress
425|23|21|30000.00000000|-30000.00000000|Valley Fortress
426|22|18|30000.00000000|-30000.00000000|Ivory Fortress
427|24|19|30000.00000000|-30000.00000000|Narsell Fortress
428|25|19|30000.00000000|-30000.00000000|Bayou Fortress
429|23|24|30000.00000000|-30000.00000000|White Sands Fortress
430|24|15|30000.00000000|-30000.00000000|Borderland Fortress
431|22|16|30000.00000000|-30000.00000000|Swamp Fortress
432|23|13|30000.00000000|-30000.00000000|Archaic Fortress
433|20|22|30000.00000000|-30000.00000000|Floran Fortress
434|18|20|30000.00000000|-30000.00000000|Cloud Mountain Fortress
435|21|22|30000.00000000|-30000.00000000|Tanor Fortress
436|20|20|30000.00000000|-30000.00000000|Dragonspine Fortress
437|22|20|30000.00000000|-30000.00000000|Antharas' Fortress
438|23|17|30000.00000000|-1100.00000000|Western Fortress
439|23|20|30000.00000000|-30000.00000000|Hunter's Fortress
440|22|23|30000.00000000|-30000.00000000|Aaru Fortress
441|23|16|30000.00000000|-30000.00000000|Demon Fortress
442|22|15|30000.00000000|-30000.00000000|Monastic Fortress
443|20|16|-1300.00000000|-30000.00000000|Underground Camp
444|23|17|-1100.00000000|-30000.00000000|Western Border Outpost
445|16|20|30000.00000000|-6000.00000000|Stronghold I
446|17|19|30000.00000000|-3000.00000000|Stronghold II
447|17|19|30000.00000000|-3000.00000000|Stronghold III
451|18|16|30000.00000000|-4500.00000000|Fantasy Isle
452|17|16|-5500.00000000|-13800.00000000|Underground Coliseum
453|19|26|-6500.00000000|-15500.00000000|Tully's Workshop
454|19|26|-6500.00000000|-15500.00000000|Tully's Workshop
455|19|26|-7500.00000000|-15500.00000000|Tower of Infinitum
456|19|26|-8500.00000000|-13500.00000000|Tower of Infinitum
457|18|25|-5000.00000000|-30000.00000000|Tower of Naia
458|20|24|-5000.00000000|-12000.00000000|Tower of Naia
459|21|25|-5500.00000000|-6800.00000000|Underground Camp
460|17|11|-6500.00000000|-8500.00000000|Kamaloka (Hall of the Abyss)
461|18|11|-6500.00000000|-8500.00000000|Kamaloka (Hall of the Abyss)
462|19|11|-6500.00000000|-8500.00000000|Kamaloka (Hall of the Abyss)
463|20|11|-6500.00000000|-8500.00000000|Rim Kamaloka (Hall of Nightmares)
464|21|11|-7000.00000000|-9000.00000000|Rim Kamaloka (Hall of Nightmares)
465|17|11|-6500.00000000|-8500.00000000|Near Kamaloka (Hall of the Abyss)
466|18|11|-6500.00000000|-8500.00000000|Near Kamaloka (Hall of the Abyss)
467|19|23|-4200.00000000|-5100.00000000|Ant Nest
468|17|12|30000.00000000|-30000.00000000|Kamaloka (Labyrinth of the Abyss)
469|18|12|30000.00000000|-30000.00000000|Kamaloka (Labyrinth of the Abyss)
470|19|12|30000.00000000|-30000.00000000|Kamaloka (Labyrinth of the Abyss)
471|20|12|30000.00000000|-30000.00000000|Kamaloka (Labyrinth of the Abyss)
472|22|11|30000.00000000|-30000.00000000|Devil's Isle
473|22|11|30000.00000000|-30000.00000000|Pirate Tunnel
474|17|15|-5000.00000000|-10000.00000000|Kratei's Cube
475|17|17|-5000.00000000|-10000.00000000|Kratei's Cube
476|18|15|-5000.00000000|-10000.00000000|Kratei's Cube
477|0|0|30000.00000000|-30000.00000000|Seed of Destruction
478|0|0|30000.00000000|-30000.00000000|Seed of Infinity
